giftBag,InvoiceNo,StockCode,Description,Quantity,InvoiceMonth,UnitPrice,CustomerID,Country,CountryCode
0,556415,20674,GREEN POLKADOT BOWL,24,6,1.25,12409,Switzerland,34
1,562046,20674,GREEN POLKADOT BOWL,8,8,1.25,12378,Switzerland,34
0,568650,20674,GREEN POLKADOT BOWL,16,9,1.25,13505,Switzerland,34
0,580553,20674,GREEN POLKADOT BOWL,16,12,1.25,12646,USA,38
0,540267,20675,BLUE POLKADOT BOWL,72,1,1.06,12415,Australia,1
0,545475,20675,BLUE POLKADOT BOWL,144,3,1.06,12415,Australia,1
0,563749,20675,BLUE POLKADOT BOWL,8,8,1.25,12360,Austria,2
0,540971,20675,BLUE POLKADOT BOWL,8,1,1.25,12383,Belgium,4
0,544193,20675,BLUE POLKADOT BOWL,8,2,1.25,12431,Belgium,4
0,552188,20675,BLUE POLKADOT BOWL,8,5,1.25,12394,Belgium,4
0,577228,20675,BLUE POLKADOT BOWL,2,11,1.25,12391,Cyprus,8
0,576051,20675,BLUE POLKADOT BOWL,8,11,1.25,14911,EIRE,11
0,544886,20675,BLUE POLKADOT BOWL,8,2,1.25,12582,Finland,13
0,545301,20675,BLUE POLKADOT BOWL,8,3,1.25,12679,France,14
0,554097,20675,BLUE POLKADOT BOWL,8,5,1.25,12567,France,14
0,559704,20675,BLUE POLKADOT BOWL,8,7,1.25,12669,France,14
0,565322,20675,BLUE POLKADOT BOWL,8,9,1.25,12437,France,14
1,570672,20675,BLUE POLKADOT BOWL,8,10,1.25,12536,France,14
0,579792,20675,BLUE POLKADOT BOWL,8,11,1.25,12714,France,14
0,540458,20675,BLUE POLKADOT BOWL,8,1,1.25,12501,Germany,15
0,542080,20675,BLUE POLKADOT BOWL,8,1,1.25,13815,Germany,15
0,542215,20675,BLUE POLKADOT BOWL,16,1,1.25,12472,Germany,15
0,545295,20675,BLUE POLKADOT BOWL,20,3,1.25,12709,Germany,15
0,545988,20675,BLUE POLKADOT BOWL,8,3,1.25,12662,Germany,15
0,547005,20675,BLUE POLKADOT BOWL,8,3,1.25,12474,Germany,15
0,547379,20675,BLUE POLKADOT BOWL,8,3,1.25,12720,Germany,15
0,555553,20675,BLUE POLKADOT BOWL,8,6,1.25,12662,Germany,15
1,557466,20675,BLUE POLKADOT BOWL,16,6,1.25,13815,Germany,15
0,559421,20675,BLUE POLKADOT BOWL,8,7,1.25,12648,Germany,15
0,562537,20675,BLUE POLKADOT BOWL,8,8,1.25,12517,Germany,15
0,568987,20675,BLUE POLKADOT BOWL,16,9,1.25,12709,Germany,15
0,569001,20675,BLUE POLKADOT BOWL,8,9,1.25,12703,Germany,15
0,571556,20675,BLUE POLKADOT BOWL,8,10,1.25,12662,Germany,15
0,537250,20675,BLUE POLKADOT BOWL,8,12,1.25,12708,Germany,15
0,541975,20675,BLUE POLKADOT BOWL,24,1,1.25,,Hong Kong,17
0,549738,20675,BLUE POLKADOT BOWL,48,4,1.25,,Hong Kong,17
0,553148,20675,BLUE POLKADOT BOWL,32,5,1.25,,Hong Kong,17
0,564087,20675,BLUE POLKADOT BOWL,16,8,1.25,,Hong Kong,17
0,563613,20675,BLUE POLKADOT BOWL,24,8,1.25,12688,Israel,19
0,541206,20675,BLUE POLKADOT BOWL,72,1,1.06,14646,Netherlands,25
0,565967,20675,BLUE POLKADOT BOWL,8,9,1.25,14646,Netherlands,25
0,567795,20675,BLUE POLKADOT BOWL,16,9,1.25,14646,Netherlands,25
0,550911,20675,BLUE POLKADOT BOWL,8,4,1.25,12354,Spain,32
0,559135,20675,BLUE POLKADOT BOWL,8,7,1.25,12455,Spain,32
0,547815,20675,BLUE POLKADOT BOWL,16,3,1.25,13520,Switzerland,34
0,555147,20675,BLUE POLKADOT BOWL,8,5,1.25,13505,Switzerland,34
0,556415,20675,BLUE POLKADOT BOWL,24,6,1.25,12409,Switzerland,34
1,562046,20675,BLUE POLKADOT BOWL,8,8,1.25,12378,Switzerland,34
0,567721,20675,BLUE POLKADOT BOWL,72,9,1.06,12409,Switzerland,34
0,568650,20675,BLUE POLKADOT BOWL,16,9,1.25,13505,Switzerland,34
0,580553,20675,BLUE POLKADOT BOWL,16,12,1.25,12646,USA,38
0,540267,20676,RED RETROSPOT BOWL,72,1,1.06,12415,Australia,1
0,545475,20676,RED RETROSPOT BOWL,144,3,1.06,12415,Australia,1
0,554132,20676,RED RETROSPOT BOWL,8,5,1.25,12360,Austria,2
0,563749,20676,RED RETROSPOT BOWL,8,8,1.25,12360,Austria,2
0,571705,20676,RED RETROSPOT BOWL,8,10,1.25,12360,Austria,2
0,540971,20676,RED RETROSPOT BOWL,8,1,1.25,12383,Belgium,4
0,545314,20676,RED RETROSPOT BOWL,8,3,1.25,12866,Belgium,4
0,549559,20676,RED RETROSPOT BOWL,8,4,1.25,12447,Belgium,4
0,552188,20676,RED RETROSPOT BOWL,8,5,1.25,12394,Belgium,4
0,557789,20676,RED RETROSPOT BOWL,8,6,1.25,12379,Belgium,4
0,577228,20676,RED RETROSPOT BOWL,2,11,1.25,12391,Cyprus,8
0,551656,20676,RED RETROSPOT BOWL,8,5,1.25,14911,EIRE,11
0,562960,20676,RED RETROSPOT BOWL,8,8,1.25,14911,EIRE,11
0,576051,20676,RED RETROSPOT BOWL,8,11,1.25,14911,EIRE,11
0,544886,20676,RED RETROSPOT BOWL,8,2,1.25,12582,Finland,13
0,543459,20676,RED RETROSPOT BOWL,8,2,1.25,12599,France,14
0,543484,20676,RED RETROSPOT BOWL,8,2,1.25,12721,France,14
0,544355,20676,RED RETROSPOT BOWL,16,2,1.25,12714,France,14
0,544817,20676,RED RETROSPOT BOWL,8,2,1.25,12437,France,14
0,545051,20676,RED RETROSPOT BOWL,16,2,1.25,12599,France,14
0,545301,20676,RED RETROSPOT BOWL,8,3,1.25,12679,France,14
0,554097,20676,RED RETROSPOT BOWL,8,5,1.25,12567,France,14
0,559704,20676,RED RETROSPOT BOWL,8,7,1.25,12669,France,14
0,565322,20676,RED RETROSPOT BOWL,8,9,1.25,12437,France,14
0,565931,20676,RED RETROSPOT BOWL,8,9,1.25,12683,France,14
1,570672,20676,RED RETROSPOT BOWL,8,10,1.25,12536,France,14
0,575629,20676,RED RETROSPOT BOWL,8,11,1.25,12599,France,14
0,578541,20676,RED RETROSPOT BOWL,12,11,1.25,14277,France,14
0,579792,20676,RED RETROSPOT BOWL,8,11,1.25,12714,France,14
0,580736,20676,RED RETROSPOT BOWL,8,12,1.25,12716,France,14
0,540458,20676,RED RETROSPOT BOWL,8,1,1.25,12501,Germany,15
0,542080,20676,RED RETROSPOT BOWL,8,1,1.25,13815,Germany,15
0,542106,20676,RED RETROSPOT BOWL,24,1,1.25,12709,Germany,15
0,542106,20676,RED RETROSPOT BOWL,24,1,1.25,12709,Germany,15
0,542215,20676,RED RETROSPOT BOWL,16,1,1.25,12472,Germany,15
0,545988,20676,RED RETROSPOT BOWL,8,3,1.25,12662,Germany,15
0,547934,20676,RED RETROSPOT BOWL,8,3,1.25,12474,Germany,15
0,555553,20676,RED RETROSPOT BOWL,8,6,1.25,12662,Germany,15
0,559421,20676,RED RETROSPOT BOWL,8,7,1.25,12648,Germany,15
0,560566,20676,RED RETROSPOT BOWL,8,7,1.25,12662,Germany,15
0,564856,20676,RED RETROSPOT BOWL,16,8,1.25,12477,Germany,15
0,567512,20676,RED RETROSPOT BOWL,16,9,1.25,12720,Germany,15
0,568472,20676,RED RETROSPOT BOWL,8,9,1.25,12517,Germany,15
0,568987,20676,RED RETROSPOT BOWL,16,9,1.25,12709,Germany,15
0,569893,20676,RED RETROSPOT BOWL,8,10,1.25,12627,Germany,15
0,570007,20676,RED RETROSPOT BOWL,8,10,1.25,12519,Germany,15
0,570007,20676,RED RETROSPOT BOWL,8,10,1.25,12519,Germany,15
1,576787,20676,RED RETROSPOT BOWL,16,11,1.25,13815,Germany,15
0,537250,20676,RED RETROSPOT BOWL,8,12,1.25,12708,Germany,15
0,541975,20676,RED RETROSPOT BOWL,24,1,1.25,,Hong Kong,17
0,549738,20676,RED RETROSPOT BOWL,48,4,1.25,,Hong Kong,17
0,553148,20676,RED RETROSPOT BOWL,32,5,1.25,,Hong Kong,17
0,564087,20676,RED RETROSPOT BOWL,16,8,1.25,,Hong Kong,17
0,563613,20676,RED RETROSPOT BOWL,24,8,1.25,12688,Israel,19
0,541206,20676,RED RETROSPOT BOWL,72,1,1.06,14646,Netherlands,25
0,557263,20676,RED RETROSPOT BOWL,72,6,1.06,14646,Netherlands,25
0,553017,20676,RED RETROSPOT BOWL,5,5,1.25,12757,Portugal,28
0,571035,20676,RED RETROSPOT BOWL,8,10,1.25,12446,RSA,29
0,550911,20676,RED RETROSPOT BOWL,8,4,1.25,12354,Spain,32
0,557314,20676,RED RETROSPOT BOWL,8,6,1.25,12541,Spain,32
0,559135,20676,RED RETROSPOT BOWL,8,7,1.25,12455,Spain,32
0,541569,20676,RED RETROSPOT BOWL,16,1,1.25,13520,Switzerland,34
0,547815,20676,RED RETROSPOT BOWL,16,3,1.25,13520,Switzerland,34
0,555147,20676,RED RETROSPOT BOWL,8,5,1.25,13505,Switzerland,34
0,556415,20676,RED RETROSPOT BOWL,24,6,1.25,12409,Switzerland,34
1,562046,20676,RED RETROSPOT BOWL,24,8,1.25,12378,Switzerland,34
0,567721,20676,RED RETROSPOT BOWL,72,9,1.06,12409,Switzerland,34
0,568650,20676,RED RETROSPOT BOWL,16,9,1.25,13505,Switzerland,34
0,574740,20676,RED RETROSPOT BOWL,72,11,1.06,12357,Switzerland,34
0,580553,20676,RED RETROSPOT BOWL,16,12,1.25,12646,USA,38
0,540267,20677,PINK POLKADOT BOWL,72,1,1.06,12415,Australia,1
0,545475,20677,PINK POLKADOT BOWL,144,3,1.06,12415,Australia,1
0,554132,20677,PINK POLKADOT BOWL,8,5,1.25,12360,Austria,2
0,563749,20677,PINK POLKADOT BOWL,8,8,1.25,12360,Austria,2
0,540971,20677,PINK POLKADOT BOWL,8,1,1.25,12383,Belgium,4
0,544193,20677,PINK POLKADOT BOWL,8,2,1.25,12431,Belgium,4
0,577228,20677,PINK POLKADOT BOWL,2,11,1.25,12391,Cyprus,8
0,576051,20677,PINK POLKADOT BOWL,8,11,1.25,14911,EIRE,11
0,544886,20677,PINK POLKADOT BOWL,16,2,1.25,12582,Finland,13
0,543459,20677,PINK POLKADOT BOWL,8,2,1.25,12599,France,14
0,544355,20677,PINK POLKADOT BOWL,8,2,1.25,12714,France,14
0,545301,20677,PINK POLKADOT BOWL,8,3,1.25,12679,France,14
0,554097,20677,PINK POLKADOT BOWL,8,5,1.25,12567,France,14
0,556816,20677,PINK POLKADOT BOWL,8,6,1.25,12437,France,14
0,567380,20677,PINK POLKADOT BOWL,8,9,1.25,12620,France,14
1,570672,20677,PINK POLKADOT BOWL,8,10,1.25,12536,France,14
0,579792,20677,PINK POLKADOT BOWL,8,11,1.25,12714,France,14
0,540458,20677,PINK POLKADOT BOWL,8,1,1.25,12501,Germany,15
0,545988,20677,PINK POLKADOT BOWL,8,3,1.25,12662,Germany,15
0,552211,20677,PINK POLKADOT BOWL,24,5,1.25,12709,Germany,15
1,557466,20677,PINK POLKADOT BOWL,16,6,1.25,13815,Germany,15
0,559421,20677,PINK POLKADOT BOWL,8,7,1.25,12648,Germany,15
0,560566,20677,PINK POLKADOT BOWL,8,7,1.25,12662,Germany,15
0,562537,20677,PINK POLKADOT BOWL,8,8,1.25,12517,Germany,15
0,568987,20677,PINK POLKADOT BOWL,16,9,1.25,12709,Germany,15
0,569001,20677,PINK POLKADOT BOWL,8,9,1.25,12703,Germany,15
0,537212,20677,PINK POLKADOT BOWL,8,12,1.25,12720,Germany,15
0,541975,20677,PINK POLKADOT BOWL,24,1,1.25,,Hong Kong,17
0,549738,20677,PINK POLKADOT BOWL,48,4,1.25,,Hong Kong,17
0,553148,20677,PINK POLKADOT BOWL,32,5,1.25,,Hong Kong,17
0,564087,20677,PINK POLKADOT BOWL,16,8,1.25,,Hong Kong,17
0,563613,20677,PINK POLKADOT BOWL,24,8,1.25,12688,Israel,19
0,541711,20677,PINK POLKADOT BOWL,24,1,1.25,14646,Netherlands,25
0,547796,20677,PINK POLKADOT BOWL,8,3,1.25,14646,Netherlands,25
0,548211,20677,PINK POLKADOT BOWL,72,3,1.06,14646,Netherlands,25
0,563076,20677,PINK POLKADOT BOWL,72,8,1.06,14646,Netherlands,25
0,565967,20677,PINK POLKADOT BOWL,24,9,1.25,14646,Netherlands,25
0,567795,20677,PINK POLKADOT BOWL,24,9,1.25,14646,Netherlands,25
0,571035,20677,PINK POLKADOT BOWL,8,10,1.25,12446,RSA,29
0,550911,20677,PINK POLKADOT BOWL,8,4,1.25,12354,Spain,32
0,559135,20677,PINK POLKADOT BOWL,8,7,1.25,12455,Spain,32
0,562287,20677,PINK POLKADOT BOWL,8,8,1.25,12455,Spain,32
0,556415,20677,PINK POLKADOT BOWL,24,6,1.25,12409,Switzerland,34
0,558089,20677,PINK POLKADOT BOWL,8,6,1.25,13505,Switzerland,34
1,562046,20677,PINK POLKADOT BOWL,16,8,1.25,12378,Switzerland,34
0,574740,20677,PINK POLKADOT BOWL,16,11,1.25,12357,Switzerland,34
0,536858,20677,PINK POLKADOT BOWL,16,12,1.25,13520,Switzerland,34
0,580553,20677,PINK POLKADOT BOWL,16,12,1.25,12646,USA,38
1,568095,20678,LARGE BLACK DIAMANTE HAIRSLIDE,4,9,1.65,14911,EIRE,11
0,559707,20679,EDWARDIAN PARASOL RED,12,7,5.95,12358,Austria,2
0,581232,20679,EDWARDIAN PARASOL RED,24,12,5.95,12358,Austria,2
0,568651,20679,EDWARDIAN PARASOL RED,3,9,5.95,12362,Belgium,4
0,572887,20679,EDWARDIAN PARASOL RED,6,10,5.95,12362,Belgium,4
0,550201,20679,EDWARDIAN PARASOL RED,3,4,5.95,12769,Brazil,5
0,546580,20679,EDWARDIAN PARASOL RED,6,3,5.95,14911,EIRE,11
0,553686,20679,EDWARDIAN PARASOL RED,12,5,5.95,14911,EIRE,11
0,558684,20679,EDWARDIAN PARASOL RED,3,7,5.95,14016,EIRE,11
1,565851,20679,EDWARDIAN PARASOL RED,3,9,5.95,14911,EIRE,11
0,568417,20679,EDWARDIAN PARASOL RED,12,9,5.95,14911,EIRE,11
0,568654,20679,EDWARDIAN PARASOL RED,6,9,5.95,14911,EIRE,11
0,571409,20679,EDWARDIAN PARASOL RED,3,10,5.95,14911,EIRE,11
0,572124,20679,EDWARDIAN PARASOL RED,30,10,5.95,14156,EIRE,11
0,575728,20679,EDWARDIAN PARASOL RED,3,11,5.95,14911,EIRE,11
0,576899,20679,EDWARDIAN PARASOL RED,3,11,5.95,14911,EIRE,11
0,538255,20679,EDWARDIAN PARASOL RED,3,12,5.95,14911,EIRE,11
0,539320,20679,EDWARDIAN PARASOL RED,6,12,5.95,14911,EIRE,11
0,581433,20679,EDWARDIAN PARASOL RED,3,12,5.95,14911,EIRE,11
0,562274,20679,EDWARDIAN PARASOL RED,3,8,5.95,12704,Finland,13
0,540239,20679,EDWARDIAN PARASOL RED,9,1,5.95,12682,France,14
0,540365,20679,EDWARDIAN PARASOL RED,3,1,5.95,12413,France,14
0,541121,20679,EDWARDIAN PARASOL RED,3,1,5.95,12672,France,14
0,542904,20679,EDWARDIAN PARASOL RED,3,2,5.95,12682,France,14
0,542922,20679,EDWARDIAN PARASOL RED,9,2,5.95,12682,France,14
0,553044,20679,EDWARDIAN PARASOL RED,6,5,5.95,12682,France,14
0,564372,20679,EDWARDIAN PARASOL RED,3,8,5.95,12714,France,14
0,564479,20679,EDWARDIAN PARASOL RED,3,8,5.95,12682,France,14
0,573891,20679,EDWARDIAN PARASOL RED,6,11,5.95,12682,France,14
0,577295,20679,EDWARDIAN PARASOL RED,3,11,5.95,12682,France,14
0,579792,20679,EDWARDIAN PARASOL RED,3,11,5.95,12714,France,14
0,536974,20679,EDWARDIAN PARASOL RED,6,12,5.95,12682,France,14
0,538093,20679,EDWARDIAN PARASOL RED,12,12,5.95,12682,France,14
0,540458,20679,EDWARDIAN PARASOL RED,3,1,5.95,12501,Germany,15
0,543048,20679,EDWARDIAN PARASOL RED,12,2,5.95,12600,Germany,15
0,551467,20679,EDWARDIAN PARASOL RED,12,4,5.95,12600,Germany,15
0,552978,20679,EDWARDIAN PARASOL RED,60,5,4.95,12590,Germany,15
0,553884,20679,EDWARDIAN PARASOL RED,9,5,5.95,12600,Germany,15
0,560230,20679,EDWARDIAN PARASOL RED,12,7,5.95,12600,Germany,15
0,561583,20679,EDWARDIAN PARASOL RED,3,7,5.95,13813,Germany,15
1,563540,20679,EDWARDIAN PARASOL RED,3,8,5.95,12473,Germany,15
0,563776,20679,EDWARDIAN PARASOL RED,15,8,5.95,12600,Germany,15
0,566268,20679,EDWARDIAN PARASOL RED,3,9,5.95,13813,Germany,15
0,567134,20679,EDWARDIAN PARASOL RED,18,9,5.95,12600,Germany,15
0,573430,20679,EDWARDIAN PARASOL RED,3,10,5.95,13813,Germany,15
0,575750,20679,EDWARDIAN PARASOL RED,18,11,5.95,12600,Germany,15
1,577615,20679,EDWARDIAN PARASOL RED,3,11,5.95,12658,Germany,15
0,539327,20679,EDWARDIAN PARASOL RED,12,12,5.95,12600,Germany,15
0,537081,20679,EDWARDIAN PARASOL RED,12,12,5.95,15332,Lithuania,23
0,573035,20679,EDWARDIAN PARASOL RED,9,10,5.95,12433,Norway,26
0,562273,20679,EDWARDIAN PARASOL RED,3,8,5.95,12502,Spain,32
0,574740,20679,EDWARDIAN PARASOL RED,9,11,5.95,12357,Switzerland,34
0,561658,20679,EDWARDIAN PARASOL RED,1,7,5.95,12743,Unspecified,37
0,561661,20679,EDWARDIAN PARASOL RED,1,7,5.95,12743,Unspecified,37
0,542535,20681,PINK POLKADOT CHILDRENS UMBRELLA,6,1,3.25,12735,France,14
0,542735,20681,PINK POLKADOT CHILDRENS UMBRELLA,6,1,3.25,12681,France,14
0,544355,20681,PINK POLKADOT CHILDRENS UMBRELLA,6,2,3.25,12714,France,14
0,545301,20681,PINK POLKADOT CHILDRENS UMBRELLA,5,3,3.25,12679,France,14
0,537463,20681,PINK POLKADOT CHILDRENS UMBRELLA,6,12,3.25,12681,France,14
0,539551,20681,PINK POLKADOT CHILDRENS UMBRELLA,6,12,3.25,12721,France,14
0,540410,20681,PINK POLKADOT CHILDRENS UMBRELLA,6,1,3.25,12530,Germany,15
0,542080,20681,PINK POLKADOT CHILDRENS UMBRELLA,6,1,3.25,13815,Germany,15
0,537081,20681,PINK POLKADOT CHILDRENS UMBRELLA,6,12,3.25,15332,Lithuania,23
0,542102,20681,PINK POLKADOT CHILDRENS UMBRELLA,12,1,3.25,12744,Singapore,31
0,545084,20681,PINK POLKADOT CHILDRENS UMBRELLA,6,2,3.25,12458,Switzerland,34
0,571705,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,10,3.25,12360,Austria,2
0,562445,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,8,3.25,12417,Belgium,4
0,572887,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,10,3.25,12362,Belgium,4
0,540178,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,1,3.25,12681,France,14
0,541138,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,1,3.25,12553,France,14
0,541631,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,1,3.25,12637,France,14
0,542629,20682,RED RETROSPOT CHILDRENS UMBRELLA,24,1,3.25,12731,France,14
0,543188,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,2,3.25,12567,France,14
0,544355,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,2,3.25,12714,France,14
0,545301,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,3,3.25,12679,France,14
0,548409,20682,RED RETROSPOT CHILDRENS UMBRELLA,24,3,3.25,12731,France,14
0,550827,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,4,3.25,12670,France,14
0,557069,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,6,3.25,12562,France,14
0,560398,20682,RED RETROSPOT CHILDRENS UMBRELLA,12,7,3.25,12731,France,14
0,565865,20682,RED RETROSPOT CHILDRENS UMBRELLA,12,9,3.25,12637,France,14
0,566163,20682,RED RETROSPOT CHILDRENS UMBRELLA,12,9,3.25,12637,France,14
0,566256,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,9,3.25,12680,France,14
0,566873,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,9,3.25,12682,France,14
0,567915,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,9,3.25,12579,France,14
0,568040,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,9,3.25,12681,France,14
0,569097,20682,RED RETROSPOT CHILDRENS UMBRELLA,12,9,3.25,12731,France,14
1,570672,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,10,3.25,12536,France,14
0,576087,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,11,3.25,12689,France,14
0,576672,20682,RED RETROSPOT CHILDRENS UMBRELLA,24,11,3.25,12731,France,14
0,577121,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,11,3.25,12681,France,14
0,537463,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,12,3.25,12681,France,14
0,538196,20682,RED RETROSPOT CHILDRENS UMBRELLA,24,12,3.25,12731,France,14
0,539551,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,12,3.25,12721,France,14
0,580536,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,12,3.25,12490,France,14
0,581171,20682,RED RETROSPOT CHILDRENS UMBRELLA,12,12,3.25,12615,France,14
0,540410,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,1,3.25,12530,Germany,15
0,542080,20682,RED RETROSPOT CHILDRENS UMBRELLA,12,1,3.25,13815,Germany,15
0,555383,20682,RED RETROSPOT CHILDRENS UMBRELLA,2,6,3.25,12517,Germany,15
0,555523,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,6,3.25,12468,Germany,15
1,557466,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,6,3.25,13815,Germany,15
0,558881,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,7,3.25,12705,Germany,15
0,559710,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,7,3.25,12474,Germany,15
0,560569,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,7,3.25,12480,Germany,15
0,560876,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,7,3.25,12626,Germany,15
0,565261,20682,RED RETROSPOT CHILDRENS UMBRELLA,12,9,3.25,12474,Germany,15
0,565440,20682,RED RETROSPOT CHILDRENS UMBRELLA,12,9,3.25,12709,Germany,15
0,565765,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,9,3.25,12526,Germany,15
0,568056,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,9,3.25,12705,Germany,15
0,568987,20682,RED RETROSPOT CHILDRENS UMBRELLA,12,9,3.25,12709,Germany,15
0,570640,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,10,3.25,12474,Germany,15
0,571215,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,10,3.25,13810,Germany,15
0,571308,20682,RED RETROSPOT CHILDRENS UMBRELLA,12,10,3.25,12475,Germany,15
0,571824,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,10,3.25,12472,Germany,15
1,576787,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,11,3.25,13815,Germany,15
0,578043,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,11,3.25,12474,Germany,15
0,541975,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,1,3.25,,Hong Kong,17
0,541975,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,1,3.25,,Hong Kong,17
0,549738,20682,RED RETROSPOT CHILDRENS UMBRELLA,12,4,3.25,,Hong Kong,17
0,564087,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,8,3.25,,Hong Kong,17
0,569529,20682,RED RETROSPOT CHILDRENS UMBRELLA,3,10,3.25,12512,Israel,19
0,537081,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,12,3.25,15332,Lithuania,23
0,542102,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,1,3.25,12744,Singapore,31
0,571239,20682,RED RETROSPOT CHILDRENS UMBRELLA,12,10,3.25,12744,Singapore,31
0,565519,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,9,3.25,12502,Spain,32
0,552013,20682,RED RETROSPOT CHILDRENS UMBRELLA,18,5,3.25,12451,Switzerland,34
0,555943,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,6,3.25,13520,Switzerland,34
1,562046,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,8,3.25,12378,Switzerland,34
1,569653,20682,RED RETROSPOT CHILDRENS UMBRELLA,12,10,3.25,12451,Switzerland,34
0,570714,20682,RED RETROSPOT CHILDRENS UMBRELLA,12,10,3.25,13520,Switzerland,34
0,541631,20684,STRAWBERRY DREAM CHILDS UMBRELLA,6,1,3.25,12637,France,14
0,543188,20684,STRAWBERRY DREAM CHILDS UMBRELLA,6,2,3.25,12567,France,14
0,544355,20684,STRAWBERRY DREAM CHILDS UMBRELLA,6,2,3.25,12714,France,14
0,547383,20684,STRAWBERRY DREAM CHILDS UMBRELLA,6,3,3.25,12613,Germany,15
0,555383,20684,STRAWBERRY DREAM CHILDS UMBRELLA,2,6,3.25,12517,Germany,15
0,540267,20685,DOORMAT RED RETROSPOT,20,1,6.75,12415,Australia,1
0,553546,20685,DOORMAT RED RETROSPOT,20,5,6.75,12415,Australia,1
0,560473,20685,DOORMAT RED RETROSPOT,6,7,7.95,12431,Australia,1
0,539419,20685,DOORMAT RED RETROSPOT,4,12,7.95,12431,Australia,1
0,545314,20685,DOORMAT RED RETROSPOT,2,3,7.95,12866,Belgium,4
0,555739,20685,DOORMAT RED RETROSPOT,2,6,7.95,12380,Belgium,4
0,567928,20685,DOORMAT RED RETROSPOT,4,9,8.25,12380,Belgium,4
0,573173,20685,DOORMAT RED RETROSPOT,2,10,8.25,12362,Belgium,4
0,577180,20685,DOORMAT RED RETROSPOT,10,11,7.08,12380,Belgium,4
0,539676,20685,DOORMAT RED RETROSPOT,2,12,7.95,12423,Belgium,4
0,546091,20685,DOORMAT RED RETROSPOT,4,3,7.95,14936,Channel Islands,7
0,546252,20685,DOORMAT RED RETROSPOT,4,3,7.95,14930,Channel Islands,7
0,564150,20685,DOORMAT RED RETROSPOT,4,8,7.95,14936,Channel Islands,7
0,574587,20685,DOORMAT RED RETROSPOT,4,11,8.25,14936,Channel Islands,7
0,538002,20685,DOORMAT RED RETROSPOT,2,12,7.95,14932,Channel Islands,7
0,546569,20685,DOORMAT RED RETROSPOT,10,3,6.75,14016,EIRE,11
0,548449,20685,DOORMAT RED RETROSPOT,2,3,7.95,14911,EIRE,11
0,551656,20685,DOORMAT RED RETROSPOT,2,5,7.95,14911,EIRE,11
0,552038,20685,DOORMAT RED RETROSPOT,40,5,6.75,14156,EIRE,11
0,556927,20685,DOORMAT RED RETROSPOT,50,6,6.75,14156,EIRE,11
0,581098,20685,DOORMAT RED RETROSPOT,10,12,7.08,14911,EIRE,11
0,581433,20685,DOORMAT RED RETROSPOT,2,12,8.25,14911,EIRE,11
0,545226,20685,DOORMAT RED RETROSPOT,2,3,7.95,12428,Finland,13
0,564558,20685,DOORMAT RED RETROSPOT,2,8,7.95,12704,Finland,13
0,571053,20685,DOORMAT RED RETROSPOT,2,10,8.25,12631,Finland,13
0,541631,20685,DOORMAT RED RETROSPOT,2,1,7.95,12637,France,14
0,544355,20685,DOORMAT RED RETROSPOT,4,2,7.95,12714,France,14
